f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,CLASS
0.7777777777777778,0.2222222222222222,47.69174745041828,9.913302575450777,0.6666666666666666,0.3333333333333333,37.47879950469441,11.339176932488204,0.7777777777777778,0.2222222222222222,36.012853228966904,5.877002897169662,0.6666666666666666,0.3333333333333333,38.70079859872832,9.477117391023167,0.7777777777777778,0.2222222222222222,44.47795687298241,6.6172777362023645,0.7777777777777778,0.2222222222222222,46.56210433337818,14.782822140957913,0.8888888888888888,0.1111111111111111,50.10513593200239,4.765090448692399,0.8888888888888888,0.1111111111111111,40.84184068603486,2.0251585023828067,0.7777777777777778,0.2222222222222222,32.35433426535178,9.704267043970338,0.8888888888888888,0.1111111111111111,53.10508584214462,4.072481735092241,0.7777777777777778,0.2222222222222222,49.3331712774012,11.582231260809714,0.8888888888888888,0.1111111111111111,45.954604838829226,8.697237023587912,0.0,1.0,0,31.921085066359172,0.0,1.0,0,27.03393131191795,0.0,1.0,0,33.71095066929453,0.0,1.0,0,38.46383210696242,0.0,1.0,0,35.748518179923295,0.0,1.0,0,29.500711776107856,0.0,1.0,0,25.721411182790206,0.0,1.0,0,32.950961035354055,0.0,1.0,0,43.856037856164264,0.0,1.0,0,48.47109350015973,0.0,1.0,0,55.516818061643825,0.0,1.0,0,51.99956537845533,1
0.7777777777777778,0.2222222222222222,35.14315817598345,11.45784939116376,0.8888888888888888,0.1111111111111111,38.04805638754029,8.282559270489275,1.0,0.0,38.149820415275705,0,0.8888888888888888,0.1111111111111111,31.059515400904118,1.1696941556380653,0.7777777777777778,0.2222222222222222,41.78446052177394,9.863842499835815,0.6666666666666666,0.3333333333333333,26.52510975594867,17.320029822162077,0.8888888888888888,0.1111111111111111,42.02462225015287,5.025629945319748,0.7777777777777778,0.2222222222222222,26.430161650554382,8.275121405305566,0.7777777777777778,0.2222222222222222,38.39663476196904,13.672222242384498,0.8888888888888888,0.1111111111111111,41.05048374509844,5.767027951685888,0.8888888888888888,0.1111111111111111,44.17780994645649,7.907436215669341,0.8888888888888888,0.1111111111111111,42.65727757748371,5.338402779866233,0.0,1.0,0,60.73894358383472,0.0,1.0,0,42.00392581207695,0.0,1.0,0,35.25927091942165,0.0,1.0,0,38.188017417337164,0.0,1.0,0,32.841734773908165,0.0,1.0,0,35.711140538064264,0.0,1.0,0,31.431026163705482,0.0,1.0,0,26.063976405470985,0.0,1.0,0,37.26970190474975,0.0,1.0,0,27.029294799947255,0.0,1.0,0,29.01073553547728,0.0,1.0,0,43.03971413525096,0
0.6666666666666666,0.3333333333333333,28.89168967722331,18.407750316675763,1.0,0.0,33.742003300292744,0,0.8888888888888888,0.1111111111111111,41.2575658358391,1.2674097936303457,0.8888888888888888,0.1111111111111111,41.272682062558566,1.2978861804096287,0.8888888888888888,0.1111111111111111,41.39608865555849,1.7781713711683558,0.8888888888888888,0.1111111111111111,47.77070703029154,3.1315698090453385,0.8888888888888888,0.1111111111111111,43.60230476663961,16.373617315387964,0.8888888888888888,0.1111111111111111,32.82781055046571,11.83794966825476,0.7777777777777778,0.2222222222222222,28.789102435398494,6.618330904906983,0.6666666666666666,0.3333333333333333,19.44047776569856,27.325490590154118,0.7777777777777778,0.2222222222222222,30.716527410623016,4.293660255050555,0.8888888888888888,0.1111111111111111,35.91872064652923,0.9992632460692898,0.0,1.0,0,84.79903635823676,0.0,1.0,0,56.09202708231973,0.0,1.0,0,77.83828727368393,0.0,1.0,0,68.54022846500311,0.0,1.0,0,51.847920209771196,0.0,1.0,0,46.48756168086084,0.0,1.0,0,47.153034748533415,0.0,1.0,0,49.10899307393435,0.0,1.0,0,50.47800471195853,0.0,1.0,0,46.59362487541403,0.0,1.0,0,49.73357675798143,0.0,1.0,0,53.003111710724475,0
0.5555555555555556,0.4444444444444444,7.322253321279898,4.702820386196601,0.0,1.0,0,10.183549786904013,0.2222222222222222,0.7777777777777778,7.624829998759944,10.078237406372182,0.1111111111111111,0.8888888888888888,2.6420407637562286,15.463523027256036,0.2222222222222222,0.7777777777777778,3.5622065180316422,11.567409303317671,0.3333333333333333,0.6666666666666666,5.423377592133172,9.673195147163078,0.4444444444444444,0.5555555555555556,26.099160901080246,10.088837510940646,0.1111111111111111,0.8888888888888888,1.4707576765529113,13.750208094411946,0.4444444444444444,0.5555555555555556,7.040633712589747,7.015852882378033,0.3333333333333333,0.6666666666666666,3.4275056603717693,6.108358669289602,1.0,0.0,11.36326895285721,0,0.4444444444444444,0.5555555555555556,5.137590271838667,7.535181569373025,0.0,1.0,0,20.654325786386458,0.0,1.0,0,29.71714248651154,0.0,1.0,0,15.02111311641757,0.0,1.0,0,9.73674880130303,0.0,1.0,0,24.345421219950158,0.0,1.0,0,35.97953563144814,0.0,1.0,0,19.786310291034045,0.0,1.0,0,12.214151071221693,0.0,1.0,0,12.570705864574787,0.0,1.0,0,12.688904123336712,0.0,1.0,0,8.75526620585781,0.0,1.0,0,16.657244992958233,0
0.5555555555555556,0.4444444444444444,7.322253321279898,4.702820386196601,0.0,1.0,0,10.183549786904013,0.2222222222222222,0.7777777777777778,7.624829998759944,10.078237406372182,0.1111111111111111,0.8888888888888888,2.6420407637562286,15.463523027256036,0.2222222222222222,0.7777777777777778,3.5622065180316422,11.567409303317671,0.3333333333333333,0.6666666666666666,5.423377592133172,9.673195147163078,0.4444444444444444,0.5555555555555556,26.099160901080246,10.088837510940646,0.1111111111111111,0.8888888888888888,1.4707576765529113,13.750208094411946,0.4444444444444444,0.5555555555555556,7.040633712589747,7.015852882378033,0.3333333333333333,0.6666666666666666,3.4275056603717693,6.108358669289602,1.0,0.0,11.36326895285721,0,0.4444444444444444,0.5555555555555556,5.137590271838667,7.535181569373025,0.0,1.0,0,20.654325786386458,0.0,1.0,0,29.71714248651154,0.0,1.0,0,15.02111311641757,0.0,1.0,0,9.73674880130303,0.0,1.0,0,24.345421219950158,0.0,1.0,0,35.97953563144814,0.0,1.0,0,19.786310291034045,0.0,1.0,0,12.214151071221693,0.0,1.0,0,12.570705864574787,0.0,1.0,0,12.688904123336712,0.0,1.0,0,8.75526620585781,0.0,1.0,0,16.657244992958233,0
0.7777777777777778,0.2222222222222222,23.552258653088295,10.074733430832067,0.6666666666666666,0.3333333333333333,18.946872311097707,10.483623782890184,0.7777777777777778,0.2222222222222222,26.650846238595143,6.485226427382225,0.6666666666666666,0.3333333333333333,25.952899740799275,9.086954648226417,0.4444444444444444,0.5555555555555556,14.912943134421408,9.616757606290946,0.8888888888888888,0.1111111111111111,21.94337174604079,1.0004136840668418,0.7777777777777778,0.2222222222222222,19.64862553364488,4.079278179878955,0.8888888888888888,0.1111111111111111,14.938624534756391,5.615363501207779,0.7777777777777778,0.2222222222222222,18.795582857648668,7.57039062577097,0.6666666666666666,0.3333333333333333,18.715411717593252,6.401791596773579,0.7777777777777778,0.2222222222222222,32.12796082537294,10.8994995951031,0.7777777777777778,0.2222222222222222,30.756132273728493,4.933871492226395,0.0,1.0,0,54.199253506438886,0.0,1.0,0,32.034266771183674,0.0,1.0,0,36.098189665994475,0.0,1.0,0,30.549938931434323,0.0,1.0,0,26.591530707664745,0.0,1.0,0,25.753960005188542,0.0,1.0,0,26.02872157661276,0.0,1.0,0,32.585078963046385,0.0,1.0,0,22.140361444825864,0.0,1.0,0,26.86631824940552,0.0,1.0,0,28.349859128884788,0.0,1.0,0,28.13601942325188,0
0.8888888888888888,0.1111111111111111,30.97731618810008,5.4271184890557675,0.7777777777777778,0.2222222222222222,28.50079854072945,4.593416267593838,0.7777777777777778,0.2222222222222222,25.303641299384815,5.55294419751402,0.7777777777777778,0.2222222222222222,40.24808880130492,5.320788348764021,0.7777777777777778,0.2222222222222222,50.12252674693686,21.246853408537252,0.7777777777777778,0.2222222222222222,29.43439965373313,3.513572359977743,0.8888888888888888,0.1111111111111111,41.51575829424777,3.760747375081487,0.7777777777777778,0.2222222222222222,48.23939318686205,9.834787760236242,0.7777777777777778,0.2222222222222222,50.63856914949975,16.375358013361442,0.5555555555555556,0.4444444444444444,27.902086328565293,22.776224234421093,0.7777777777777778,0.2222222222222222,59.05668355550172,16.03489501208331,0.6666666666666666,0.3333333333333333,43.50261458413301,15.931861570433242,0.0,1.0,0,51.067079936089925,0.0,1.0,0,55.33928063433516,0.0,1.0,0,68.44135317507794,0.0,1.0,0,65.09381451697709,0.0,1.0,0,84.73279634228822,0.0,1.0,0,75.56572845442504,0.0,1.0,0,55.47324376730732,0.0,1.0,0,80.38448439406395,0.0,1.0,0,62.1180120572191,0.0,1.0,0,80.15099229651527,0.0,1.0,0,37.256778917112214,0.0,1.0,0,64.40296638208949,0
0.7777777777777778,0.2222222222222222,14.780575188805827,6.31738863963904,0.6666666666666666,0.3333333333333333,23.72232480950276,11.126966328277916,0.7777777777777778,0.2222222222222222,22.204435485674715,6.958351295791283,0.4444444444444444,0.5555555555555556,5.118567678852337,3.993501630125268,0.6666666666666666,0.3333333333333333,11.377475317502935,5.715873003948207,0.4444444444444444,0.5555555555555556,22.669551593830352,32.753100063286816,0.3333333333333333,0.6666666666666666,18.142046438586625,16.707338914136635,0.6666666666666666,0.3333333333333333,22.666392017813973,9.500327208184128,0.4444444444444444,0.5555555555555556,11.66637575444808,9.70880097539066,0.5555555555555556,0.4444444444444444,16.924146628232293,15.556585452746322,0.7777777777777778,0.2222222222222222,22.693119442884473,7.230777350706726,0.6666666666666666,0.3333333333333333,25.2064422274178,8.04876103426292,0.0,1.0,0,15.231349407081611,0.0,1.0,0,29.644373318557736,0.0,1.0,0,29.27481353565941,0.0,1.0,0,51.18001307580515,0.0,1.0,0,19.74077467356088,0.0,1.0,0,21.56314708659178,0.0,1.0,0,31.641933220175623,0.0,1.0,0,29.73014335676307,0.0,1.0,0,23.775528912214355,0.0,1.0,0,32.094158222231606,0.0,1.0,0,47.28447709597353,0.0,1.0,0,35.41437818911601,0
0.5555555555555556,0.4444444444444444,9.78705099067817,7.788138399966532,0.5555555555555556,0.4444444444444444,14.882539290721322,6.962397306733077,0.5555555555555556,0.4444444444444444,17.618546030829044,5.308263297545469,0.5555555555555556,0.4444444444444444,7.654412265493208,6.581964542955808,0.5555555555555556,0.4444444444444444,10.731918199529005,5.683973901526559,0.6666666666666666,0.3333333333333333,13.021111546108832,3.5102338128757387,0.8888888888888888,0.1111111111111111,18.383040304995397,0.7296260998448089,0.5555555555555556,0.4444444444444444,12.101529899835949,6.775658290213305,0.6666666666666666,0.3333333333333333,15.379207009219318,10.734024233607117,0.5555555555555556,0.4444444444444444,7.825718906621053,5.361131604937001,0.8888888888888888,0.1111111111111111,12.675373467810664,0.94310395195031,0.5555555555555556,0.4444444444444444,5.788551973074478,7.318140556394866,0.0,1.0,0,15.038788469697648,0.0,1.0,0,20.880031349633125,0.0,1.0,0,29.921079408637624,0.0,1.0,0,28.5400421376579,0.0,1.0,0,22.627078737301694,0.0,1.0,0,15.906923390926039,0.0,1.0,0,13.502920785603342,0.0,1.0,0,13.871830422259245,0.0,1.0,0,15.350786479805622,0.0,1.0,0,18.60225551432375,0.0,1.0,0,12.468801830395623,0.0,1.0,0,28.60192007675584,0
0.7777777777777778,0.2222222222222222,49.785826132413526,4.130646095722434,0.8888888888888888,0.1111111111111111,28.621128602675153,3.861772538397828,0.7777777777777778,0.2222222222222222,23.619434176272282,14.630083028155013,0.6666666666666666,0.3333333333333333,23.24435288199642,7.832479832986094,0.5555555555555556,0.4444444444444444,30.575864398786813,18.42101120407623,0.7777777777777778,0.2222222222222222,40.610789524820675,20.822286972401404,0.7777777777777778,0.2222222222222222,18.799204683858573,3.1583499183299564,0.7777777777777778,0.2222222222222222,26.34602944592398,4.754034092796507,0.7777777777777778,0.2222222222222222,26.86435776190571,6.087031830526875,0.8888888888888888,0.1111111111111111,42.880752946947126,5.066617286862137,0.8888888888888888,0.1111111111111111,40.72083857531966,1.9938149430954049,0.8888888888888888,0.1111111111111111,28.999613759229863,1.7153851127283348,0.0,1.0,0,69.39627103980251,0.0,1.0,0,84.31148193395953,0.0,1.0,0,75.06567372831324,0.0,1.0,0,57.60022286832888,0.0,1.0,0,63.28044001365812,0.0,1.0,0,76.34099840623097,0.0,1.0,0,56.73456080358156,0.0,1.0,0,67.38006100915682,0.0,1.0,0,58.068433381413364,0.0,1.0,0,41.64795602798737,0.0,1.0,0,46.42743698412197,0.0,1.0,0,51.99551914575933,0
0.2222222222222222,0.7777777777777778,49.434295650639655,92.49032619148808,0.4444444444444444,0.5555555555555556,34.092043134521575,37.63729294717397,0.7777777777777778,0.2222222222222222,56.76010301937455,22.3285530710992,0.7777777777777778,0.2222222222222222,39.00993523866896,24.54957799679128,0.8888888888888888,0.1111111111111111,49.51230381663298,10.693690173869749,0.7777777777777778,0.2222222222222222,64.07824763554491,10.209747320669457,0.6666666666666666,0.3333333333333333,54.71571468027105,10.262384470991266,0.7777777777777778,0.2222222222222222,55.986324269177906,7.985215396019539,0.7777777777777778,0.2222222222222222,34.28569741083584,13.367662662087357,0.5555555555555556,0.4444444444444444,40.4609762447924,25.861468488089905,0.6666666666666666,0.3333333333333333,41.4625882178778,23.86067243033916,0.6666666666666666,0.3333333333333333,35.122372515462594,20.033968702164607,0.0,1.0,0,97.48982081305164,0.0,1.0,0,83.74788598046871,0.0,1.0,0,101.24914590955926,0.0,1.0,0,92.98029572834218,0.0,1.0,0,70.02208383678746,0.0,1.0,0,69.12882127469825,0.0,1.0,0,97.2258907277729,0.0,1.0,0,53.49309883983009,0.0,1.0,0,60.29768326723732,0.0,1.0,0,58.534927235794996,0.0,1.0,0,79.76788372269237,0.0,1.0,0,58.97986999045545,0
